City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,2016-06-06,69.71301681841369,292.691659649491,24.545309704760275,38.731347370598606,12.824527335584076,61.25943031165531,0.5758376590468346,-1.975316508231229,36.651350415125144,3.0353194946434554,-15.004435592631156,-1.0152953759549428,351.2996659220187,Moderate
Chennai,2016-06-07,146.57005785928487,180.95232175221236,-2.2641538289859966,1.6177591429781195,57.89301153792476,42.79558460887571,-1.4655632898847033,-10.39567884885693,34.33826500659703,13.988812308136414,24.4549852376988,8.15061714644882,274.2424246575542,Moderate
Chennai,2016-06-08,31.415325301958532,18.634177025801648,-2.654780814181759,45.53192414379133,25.444131954655152,16.528907691297658,11.450639296292875,13.203629857834464,42.037528244482644,2.0247541738435837,-6.485160226291901,-8.705250453360723,52.0169338867573,Moderate
Chennai,2016-06-09,88.73941033950965,266.92641605773525,71.22320747765822,-2.477988632086852,63.47225092606965,53.29758585839018,14.832792095724567,6.248177865708527,26.305923613051725,12.431749491149823,16.76711811675745,3.013263697564753,134.77256855232883,Moderate
Chennai,2016-06-10,135.8885953365836,128.28281609411576,11.000514462055257,-30.8905147942733,-3.979291898364636,-29.12163917853419,1.798759300650189,13.415585752228614,12.114251109753855,-6.1544331263353085,46.26529119915147,-4.630181468727088,225.53719718649285,Moderate
Chennai,2016-06-11,101.37617780300528,118.29373812598001,6.749471959429698,55.43535891893412,80.82564803171783,45.18682840897144,15.163407642759124,13.770408534249789,26.005950420468608,-15.032239857958825,0.7146631882183083,2.2244620678183518,47.15803994587108,Moderate
Chennai,2016-06-12,53.494235692475044,-56.69155253889949,-10.423776876432967,-30.848527321661983,29.84579976102957,77.1876157294985,4.116843284411862,6.198699514057591,42.27964433195392,23.346834732749603,-1.2087562233767208,-1.4059732248086583,232.67217310361235,Moderate
Chennai,2016-06-13,139.45846881315217,150.93077889410057,15.230102426041245,41.3999987524853,55.980594922032054,19.673698965831562,0.6291304349829763,25.324419223026776,45.799206232313935,3.5786807955402824,-5.42343055952777,-2.5882241733561484,426.94379908558835,Moderate
Chennai,2016-06-14,43.16,151.0687268349925,7.86,17.81,19.29,101.44,2.14,5.18,19.23,4.03,13.2,11.784999084224546,156.72440836872318,Moderate
Chennai,2016-06-15,32.64,229.001613198528,6.53,15.81,18.03,104.67,2.17,4.07,33.41,3.42,9.54,3.9643188978533446,92.0,Satisfactory
Chennai,2016-06-16,44.73,156.5651151351761,5.98,13.57,13.72,56.86,2.64,3.67,36.19,2.25,8.49,-2.4587990321178657,94.0,Satisfactory
Chennai,2016-06-17,41.29,68.8337310041903,5.87,13.78,15.08,22.77,2.13,5.04,28.24,3.85,13.88,11.579089996536974,102.0,Moderate
Chennai,2016-06-18,45.76,13.275266227133514,4.25,11.62,12.34,64.44,1.92,4.48,33.51,2.77,7.45,1.5443584575233094,100.0,Satisfactory
Chennai,2016-06-19,43.38,34.41466375321224,3.55,9.81,11.04,46.66,1.81,4.05,49.08,2.27,6.14,-1.5252189751650107,100.0,Satisfactory
Chennai,2016-06-20,38.93,66.39734730637718,3.54,8.44,8.32,47.63,2.08,3.32,47.71,1.43,4.01,7.968661032222964,89.0,Satisfactory
Chennai,2016-06-21,42.3,284.3075093665989,5.01,15.62,22.91,52.97,1.49,3.08,37.87,2.1,8.79,3.850501155129158,89.0,Satisfactory
Chennai,2016-06-22,32.8,47.96269169047601,2.98,11.31,12.63,64.51,1.47,4.76,31.72,2.76,15.67,-2.98083104392456,83.0,Satisfactory
Chennai,2016-06-23,40.78,192.3860510304438,7.28,12.82,14.79,66.11,0.92,3.72,22.67,2.62,9.42,4.692486187490972,70.0,Satisfactory
Chennai,2016-06-24,50.94,135.2757352298039,6.76,10.78,15.77,69.97,0.71,4.1,27.66,3.48,11.29,5.487548604722204,71.0,Satisfactory
Chennai,2016-06-25,189.5901879137313,213.96085080534232,-12.722280627855913,29.583318708602995,-8.244745943998424,21.911756381126498,-5.309851802261983,25.248250901962663,49.673057973571325,8.813132915095128,-18.71914335400269,-1.9050888462612834,117.0,Moderate
Chennai,2016-06-26,73.03,-37.22285245723393,12.32,18.13,13.96,99.27,0.19,1.44,62.0424729181135,2.1878994426702896,-1.314395632388802,14.667142740148252,206.214310800532,Moderate
Chennai,2016-06-27,46.17,-1.681127170743892,9.37,17.56,18.92,59.75,1.0,3.05,32.27,3.62,17.46,2.9413663328997215,285.0067684748014,Moderate
Chennai,2016-06-28,60.36,219.22431204260076,6.84,13.17,14.93,71.5,0.82,3.5,28.09,5.08,17.47,3.7275583093232307,86.0,Satisfactory
Chennai,2016-06-29,42.8,84.02063262516023,13.55,22.99,24.24,129.39,1.42,2.59,15.69,1.9,27.06,6.431966704642305,100.0,Satisfactory
Chennai,2016-06-30,109.5,91.95867243304771,10.32,17.81,19.65,3.15,1.08,7.29,9.94,3.42,7.19,1.3699868301044247,88.0,Satisfactory
Chennai,2016-07-01,45.6,63.860471148512936,9.61,15.08,15.17,1.0,1.1,5.13,10.94,3.4,5.36,5.807527974520017,161.0,Moderate
Chennai,2016-07-02,47.91,36.87357216861149,5.34,10.99,11.44,0.25,1.23,5.13,19.56,2.1,8.94,18.962824566432616,81.0,Satisfactory
Chennai,2016-07-03,30.43,-135.7141110280588,5.25,11.59,13.04,98.99,0.99,5.88,22.09,0.93,6.75,5.113421778946302,81.0,Satisfactory
Chennai,2016-07-04,96.65,155.52006383076554,8.97,15.97,17.48,125.62,1.22,8.02,14.71,2.06,6.02,-1.1548999963936692,86.0,Satisfactory
Chennai,2016-07-05,196.81,179.12662955174764,8.94,16.33,17.43,114.15,1.16,9.24,11.26,17.48,25.05,-5.3169640221578245,271.0,Poor
Chennai,2016-07-06,29.09,268.0941189691159,6.61,13.53,15.39,80.3,1.06,3.8,16.99,0.96,4.96,-0.41216175841966596,162.0,Moderate
Chennai,2016-07-07,29.34,-57.98038915265806,7.61,13.49,14.83,110.92,1.43,3.55,4.46,1.03,6.4,-4.921003614709685,91.0,Satisfactory
Chennai,2016-07-08,57.26,80.76689816561407,7.37,18.17,21.14,119.6,1.37,3.23,10.57,1.35,5.81,0.053350483508260105,104.0,Moderate
Chennai,2016-07-09,28.3,277.00065138571495,8.09,15.79,17.74,70.58,0.93,3.05,11.86,0.94,4.3,2.590723276411497,103.0,Moderate
Chennai,2016-07-10,35.38,139.32897233580553,6.37,13.72,13.71,105.19,1.03,2.41,16.17,0.98,4.11,8.12823312921488,74.0,Satisfactory
Chennai,2016-07-11,22.97,231.8750510790831,6.36,14.02,14.67,108.89,2.15,2.17,10.79,0.5,1.82,1.7822703412912797,129.0,Moderate
Chennai,2016-07-12,23.24,81.75462330767976,6.48,15.75,15.93,139.21,0.97,2.34,28.11,0.89,5.14,-8.776716324874688,58.0,Satisfactory
Chennai,2016-07-13,24.87,114.46601258247311,6.12,14.94,16.54,21.15,0.85,3.32,27.45,0.99,5.2,2.3360149977650084,69.0,Satisfactory
Chennai,2016-07-14,18.67,176.21660379367938,7.51,16.61,18.51,48.19,0.98,5.0,15.02,1.97,5.6,2.0487216894648492,66.0,Satisfactory
Chennai,2016-07-15,26.6,106.33607764984583,5.68,14.83,16.51,90.42,0.96,3.53,39.34,1.78,4.67,2.4932751540827987,70.0,Satisfactory
Chennai,2016-07-16,34.33,-15.91201850813556,5.24,15.03,17.44,61.58,0.85,3.92,35.13,1.21,3.85,-4.533556249228814,69.0,Satisfactory
Chennai,2016-07-17,35.16,152.05563546851278,4.3,12.35,14.67,112.0,0.83,3.58,36.1,1.13,3.94,-2.690279152472267,70.0,Satisfactory
Chennai,2016-07-18,31.69,262.76414484415415,5.18,12.95,15.08,175.57,0.86,4.06,25.9,1.43,4.58,4.084254794350141,71.0,Satisfactory
Chennai,2016-07-19,32.43,115.54964723250959,9.66,16.81,17.54,143.2,3.09,5.57,8.82,1.48,5.43,8.559049871436182,125.0,Moderate
Chennai,2016-07-20,33.09,115.1658711622765,8.36,16.36,18.57,128.0,1.13,4.3,8.77,1.91,7.78,10.378539462202546,87.0,Satisfactory
Chennai,2016-07-21,27.02,156.6004983176257,17.68,19.78,18.94,62.94,1.63,5.5,7.23,2.72,12.2,5.8456740665856435,59.0,Satisfactory
Chennai,2016-07-22,21.38,144.74935444108965,7.13,15.05,16.48,95.12,1.17,4.81,12.6,2.44,3.76,9.908084878203834,-27.422845388744577,Moderate
Chennai,2016-07-23,29.69,155.15740369168662,6.9,12.64,12.35,102.51,0.94,4.08,7.8,1.13,4.98,-5.43688699964258,62.0,Satisfactory
Chennai,2016-07-24,59.34,1.0618467367275457,3.31,7.48,8.66,135.09,0.96,6.88,36.62,2.55,4.53,-0.21057335969443125,54.0,Satisfactory
Chennai,2016-07-25,30.71,151.8352689242499,3.18,6.49,7.85,124.23,1.18,5.23,53.47102156169924,-28.710798158928394,25.08166877807912,-1.3465321960386003,103.0,Moderate
Chennai,2016-07-26,23.58,50.61230080813222,3.14,7.82,8.45,113.62,1.14,2.47,36.17061099381598,-14.792000231643357,14.90110943694026,1.0162963197067718,73.0,Satisfactory
Chennai,2016-07-27,24.43,146.61697248304543,3.23,7.59,8.09,93.67,1.22,2.36,24.2,0.48,0.9,7.797083056268594,78.0,Satisfactory
Chennai,2016-07-28,42.82,124.54807947237994,4.12,11.82,10.24,126.4,1.31,2.92,38.65,0.53,0.47,0.029397628716829605,87.0,Satisfactory
Chennai,2016-07-29,28.51,88.41133283204479,5.83,13.16,12.17,126.83,1.26,2.19,15.84,0.78,0.24,10.511287806227896,81.0,Satisfactory
Chennai,2016-07-30,34.01,49.11141161636377,6.85,14.56,13.61,135.67,1.22,2.36,9.82,0.86,0.19,4.177800988589314,82.0,Satisfactory
Chennai,2016-07-31,32.41,68.01964090487402,6.96,14.19,13.89,126.27,1.12,2.44,1.8,0.6,0.16,10.969963283186793,84.0,Satisfactory
Chennai,2016-08-01,32.88,-83.0027859772415,5.6,17.12,14.41,97.78,1.08,2.34,9.89,1.06,0.16,11.06759603407518,75.0,Satisfactory
Chennai,2016-08-02,34.8,13.609218558156314,10.13,19.48,20.31,105.63,1.16,5.49,10.5,0.75,0.17,8.409989408444673,78.0,Satisfactory
Chennai,2016-08-03,40.39,299.22075673530384,9.46,14.77,16.3,101.72,6.35,4.04,11.18,1.5,9.03,3.571742326062003,151.0,Moderate
Chennai,2016-08-04,32.44,-29.098749159978894,9.17,14.82,16.2,73.2,1.22,4.39,8.23,1.13,4.7,-2.2151829802473175,100.0,Satisfactory
Chennai,2016-08-05,30.54,94.97949867523081,9.51,15.71,16.18,102.6,2.72,4.48,12.45,1.3,4.92,16.62873487428006,131.0,Moderate
Chennai,2016-08-06,32.54,94.48900485187183,8.96,16.27,18.97,75.89,1.16,6.76,12.18,1.36,5.04,1.8239355803249697,68.0,Satisfactory
Chennai,2016-08-07,37.71,124.44563739840004,4.58,11.22,12.56,108.71,1.08,4.08,20.14,1.12,3.18,1.9934151878140123,70.0,Satisfactory
Chennai,2016-08-08,40.69,75.0066537869218,5.77,11.54,13.14,133.99,2.15,3.7,16.91,1.07,3.56,1.9786950183642058,89.0,Satisfactory
Chennai,2016-08-09,40.85,-141.8287433625116,5.02,14.07,13.07,106.57,2.83,3.41,19.75,1.33,4.1,-3.664610625676069,174.0,Moderate
Chennai,2016-08-10,35.23,224.76447904105117,5.39,13.99,12.19,136.69,3.22,4.43,17.86,1.18,4.01,3.677983350304368,178.0,Moderate
Chennai,2016-08-11,33.51,241.21657156470937,5.49,14.2,12.84,132.69,3.33,3.39,21.82,1.09,3.52,11.717399885405081,155.0,Moderate
Chennai,2016-08-12,29.11,90.31908949315871,5.21,13.67,14.32,23.242247098523983,0.14,3.71,26.59,1.69,2.7,2.8729803687719646,55.0,Satisfactory
Chennai,2016-08-13,30.94,129.46813974517346,5.01,11.38,13.65,37.45427808684065,2.37,4.31,22.72,1.28,4.3,10.286072414646398,169.0,Moderate
Chennai,2016-08-14,29.48,-71.16621731847601,6.39,10.37,12.88,2.0645756809458895,1.07,3.71,16.29,8.52,7.05,-5.529146191355242,124.0,Moderate
Chennai,2016-08-15,25.42,283.59632349723665,4.57,10.18,12.76,-17.71578739300928,3.27,4.42,9.59,0.44,1.3,3.041741205421348,256.0,Poor
Chennai,2016-08-16,35.09,167.86157509587264,8.5,14.66,15.88,-52.0760577932654,1.28,3.82,13.97,1.14,2.31,7.879031966941558,126.0,Moderate
Chennai,2016-08-17,34.2,159.3996210822535,10.18,15.89,17.57,16.948148675012227,1.05,4.58,16.96,1.0,2.51,9.825079858425614,125.0,Moderate
Chennai,2016-08-18,55.88,64.71195990083184,6.08,10.79,12.13,21.70192971476926,0.79,4.05,32.5,0.91,2.16,6.161085703796261,111.0,Moderate
Chennai,2016-08-19,39.96,104.28762710514172,5.51,10.7,12.09,26.252433751553237,0.26,3.83,38.19,0.75,2.0,0.23772865757959494,129.0,Moderate
Chennai,2016-08-20,36.33,208.61413634214688,2.81,7.08,10.04,71.86168050417984,0.02,5.09,44.87,0.64,0.74,17.500363665533598,83.0,Satisfactory
Chennai,2016-08-21,26.4,118.24470630658651,2.09,6.75,10.66,33.27745023785648,1.21,6.07,58.95,1.92,0.46,-1.5432298494558934,199.0,Moderate
Chennai,2016-08-22,40.36,59.25946874621176,3.88,8.62,11.43,-4.208271596668851,0.05,4.49,44.53,0.84,2.03,20.813252244418067,74.0,Satisfactory
Chennai,2016-08-23,40.21,177.07578994251406,4.64,10.09,12.58,13.843785059327653,0.76,4.38,49.73,1.03,3.35,3.2949803266201925,139.0,Moderate
Chennai,2016-08-24,37.07,90.48905345659793,5.09,10.49,12.71,41.48735285464913,1.52,4.46,46.6,1.06,3.11,10.102600266230695,167.0,Moderate
Chennai,2016-08-25,26.7,109.93530987580488,6.36,11.22,12.31,41.100388194816894,1.21,5.12,20.89,0.73,2.43,12.2845846143256,142.0,Moderate
Chennai,2016-08-26,38.63,55.91982638637201,7.76,13.13,14.95,52.815787669540555,1.02,4.93,17.15,1.4,5.2,7.78355065679518,90.0,Satisfactory
Chennai,2016-08-27,32.14,138.04589298220841,7.65,12.66,15.43,30.60222721334118,0.95,5.16,10.76,1.31,4.27,1.1128961829729542,188.0,Moderate
Chennai,2016-08-28,33.02,135.90351363351692,6.36,10.42,12.78,43.14491366011339,1.08,5.04,18.76,0.86,2.24,-5.027522195146512,126.0,Moderate
Chennai,2016-08-29,38.11,102.02921199662399,6.4,10.74,13.32,8.517024339491835,3.65,5.04,17.52,1.05,3.17,1.3814861119062325,172.0,Moderate
Chennai,2016-08-30,37.79,103.9454831328318,6.85,12.86,17.74,32.30346133334521,2.84,5.18,18.33,0.93,2.88,9.764619512298227,244.0,Poor
Chennai,2016-08-31,28.6,98.85805805230807,7.66,15.15,18.18,44.15861177987642,1.44,4.53,15.76,0.93,3.84,-4.246688858585811,189.0,Moderate
Chennai,2016-09-01,30.82,250.50067722910887,6.59,11.49,16.13,5.624952557733376,2.64,4.37,27.96,0.7,2.33,4.605145633857428,160.0,Moderate
Chennai,2016-09-02,42.16,194.90877714740247,5.93,13.37,17.33,34.023549593148445,2.34,4.76,24.39,1.0,3.04,-1.3065152849985493,215.0,Poor
Chennai,2016-09-03,36.8,169.7153976611253,9.64,12.5,16.49,26.800206772224584,1.61,4.8,17.04,0.99,4.12,5.388280349430403,126.0,Moderate
Chennai,2016-09-04,31.97,170.66506226683163,9.5,19.62,19.31,41.64179125921193,2.08,4.62,22.33,0.84,3.07,4.46151670888878,227.0,Poor
Chennai,2016-09-05,23.6,170.83419313645481,8.04,13.82,13.38,14.623633165489123,0.98,6.12,11.94,0.17,0.77,4.86718918060769,172.0,Moderate
Chennai,2016-09-06,38.5,138.3134677806102,5.16,14.8,15.38,-6.421338583497185,2.94,5.45,23.45,0.56,1.09,6.5201641005774835,266.0,Poor
Chennai,2016-09-07,36.26,57.028888134374235,8.34,18.66,19.73,61.91301492919168,3.17,4.13,22.59,0.79,1.35,-0.43815546819531903,257.0,Poor
Chennai,2016-09-08,42.37,82.8263165358214,4.37,15.42,16.21,55.22207871679005,1.03,4.94,36.09,0.76,2.04,8.175630232800508,141.0,Moderate
Chennai,2016-09-09,38.87,150.54936793473672,4.67,15.96,17.14,6.803370869425162,3.01,3.97,48.12,1.13,2.29,1.1962428725094567,228.0,Poor
Chennai,2016-09-10,43.96,143.7192318428737,5.06,17.99,17.08,1.951350193515541,0.61,3.64,26.37,1.72,4.24,10.05929749734663,171.0,Moderate
Chennai,2016-09-11,36.26,-34.14039707628791,4.52,20.14,14.8,-21.0111212534541,0.22,3.62,18.27,0.61,1.57,1.4795663910020678,73.0,Satisfactory
Chennai,2016-09-12,41.33,29.058954091370495,8.64,21.63,18.25,-8.786345544591342,0.79,3.7,8.2,2.63,5.11,-4.740961704245442,120.0,Moderate
Chennai,2016-09-13,44.76,134.65854229741683,8.78,23.06,19.29,48.743199697530684,0.16,4.01,13.01,0.76,3.38,-7.999519297129719,77.0,Satisfactory
Chennai,2016-09-14,33.01,88.81113298606883,5.14,27.52,20.0,24.223502806376956,1.13,3.82,16.61,0.83,4.84,-0.021066729132969808,92.0,Satisfactory
Chennai,2016-09-15,26.79,270.21596311224647,4.36,22.55,17.28,51.58426473139272,9.15,2.38,15.46,2.88,4.56,-7.547052974610597,228.0,Poor
Chennai,2016-09-16,24.54,80.71610229373928,2.96,19.16,14.28,29.91200294439419,2.59,2.0,18.47,1.02,3.22,10.341517941302621,224.0,Poor
Chennai,2016-09-17,34.16,387.42690081968857,4.38,20.6,16.09,6.2703376056031,5.56,1.85,10.14,1.4,4.35,11.180587030371907,260.0,Poor
Chennai,2016-09-18,26.59,165.0045705834449,2.81,17.15,12.52,55.85096184826053,8.2,1.56,14.31,0.82,2.79,-10.703563230157553,240.0,Poor
Chennai,2016-09-19,23.76,-66.16254303076246,2.95,16.71,11.49,59.32861606281929,8.68,1.49,18.08,0.61,2.45,9.7842117096725,372.0,Very Poor
Chennai,2016-09-20,22.2,82.79762512054188,11.67,34.72,25.65,-4.242800968189961,11.03,1.4,7.23,1.51,6.78,12.024752988492757,437.0,Severe
Chennai,2016-09-21,16.18,161.95763825048323,9.32,36.8,24.9,4.057543009433356,6.02,1.31,7.9,1.84,6.04,2.4194581770883588,449.0,Severe
Chennai,2016-09-22,12.79,309.0470258083783,6.26,26.79,17.74,8.686012636091004,8.05,1.36,15.27,1.21,4.3,8.370784509466803,434.0,Severe
Chennai,2016-09-23,18.98,128.73083669001062,8.64,24.09,18.04,-26.583107340024917,0.03,1.82,16.67,0.79,2.47,10.046539233136906,118.0,Moderate
Chennai,2016-09-24,18.35,7.479068144281172,14.17,18.64,19.07,56.478517674530124,0.09,4.42,38.43,0.69,0.91,4.163044722466717,30.0,Good
Chennai,2016-09-25,24.87,164.2230071223447,13.67,18.02,18.4,-16.372641683519895,0.05,7.21,36.73,0.79,0.89,-2.6748012092022337,54.0,Satisfactory
Chennai,2016-09-26,33.32,174.9644132396367,13.8,17.58,18.15,12.18446721788262,0.07,2.51,39.31,0.48,0.75,10.116224565613944,94.0,Satisfactory
Chennai,2016-09-27,31.93,-23.59408569426222,14.65,19.07,19.56,39.84375365466389,0.04,2.09,46.34,0.68,0.61,-1.1260517035519682,66.0,Satisfactory
Chennai,2016-09-28,45.71,207.17296868029604,13.52,17.82,18.16,6.413036345966493,0.04,2.27,50.13,0.39,0.79,2.0346792549544297,70.0,Satisfactory
Chennai,2016-09-29,40.61,148.47195556463802,13.79,18.28,18.61,-4.970608933568723,0.11,2.78,35.26,0.72,1.18,6.880830616922725,77.0,Satisfactory
Chennai,2016-09-30,38.14,33.90258405911726,13.75,17.9,18.39,27.448291336461754,0.17,2.9,33.94,0.66,0.97,5.427394504794987,70.0,Satisfactory
Chennai,2016-10-01,35.96,176.11916432874466,13.61,17.62,18.16,1.2694398119590673,0.03,2.27,52.92,0.53,0.55,-4.727573008979876,94.0,Satisfactory
Chennai,2016-10-02,120.01264045519238,118.14177691812012,26.021980434449553,41.67120282169433,-2.7493724955370453,-12.145910550348091,0.0,-0.5706331445049972,66.36668165195542,21.701308205017025,0.0,0.07191840272413552,136.0,Moderate
Chennai,2016-10-03,33.05,158.5831968994043,13.51,17.63,18.08,-3.026890906364269,0.1,2.5,15.11,1.21,0.21,5.079853475299996,48.655824278394306,Moderate
Chennai,2016-10-04,34.06,169.37026882396663,11.91,20.15,17.38,40.948074106879204,0.08,2.74,23.06,0.58,0.46,-2.4368070352492044,73.0,Satisfactory
Chennai,2016-10-05,29.14,153.9081164055329,6.59,28.6,15.13,34.21956570993018,0.1,1.93,35.81,0.53,0.77,0.7434929083874238,78.0,Satisfactory
Chennai,2016-10-06,60.14,10.751592170042926,6.54,28.53,15.06,21.36499644331601,0.11,2.87,43.57,0.83,0.87,-7.773926548126273,85.0,Satisfactory
Chennai,2016-10-07,51.01,340.02108461926986,6.6,28.5,15.07,30.738073482509087,0.19,2.57,32.88,0.73,1.94,0.7212122075710794,118.0,Moderate
Chennai,2016-10-08,36.09,179.28463825223582,6.64,28.48,15.11,-4.0835014251697395,0.05,2.35,46.76,0.43,0.3,3.293246119028746,73.0,Satisfactory
Chennai,2016-10-09,38.46,141.05302102935897,6.58,28.53,15.09,-23.587815664910337,0.0,2.47,39.59,0.42,0.16,-4.296854916203933,66.0,Satisfactory
Chennai,2016-10-10,44.91,35.9962453492913,6.56,28.53,15.08,26.965142341843087,0.03,1.98,31.28,0.41,0.03,15.491933581645185,79.0,Satisfactory
Chennai,2016-10-11,32.16,127.76673844347476,6.6,28.53,15.1,39.89285791414214,0.02,2.64,28.41,0.44,0.13,10.546362930682788,66.0,Satisfactory
Chennai,2016-10-12,45.11,23.374512151702888,6.6,28.54,15.11,-15.876793012397336,0.02,2.55,49.57,0.49,0.21,5.426014211564402,75.0,Satisfactory
Chennai,2016-10-13,81.45,113.45714295407448,6.62,28.53,15.11,44.00865069015739,0.06,2.1,49.08,0.5,0.31,-7.1308302862624515,131.0,Moderate
Chennai,2016-10-14,60.89,68.01260179955777,6.57,28.46,15.05,10.531999310483648,0.06,16.0,63.32,0.63,0.26,-1.1325880905460908,180.0,Moderate
Chennai,2016-10-15,62.96,34.435037938077585,6.62,28.47,15.09,1.3981090051337404,0.01,3.07,55.5,0.6,0.41,3.871453882122464,124.0,Moderate
Chennai,2016-10-16,60.19,162.68902371800675,6.61,28.48,15.09,21.717141124522524,0.03,2.14,58.43,0.55,0.25,10.803958048907674,125.0,Moderate
Chennai,2016-10-17,66.69,117.71750830846426,6.69,28.46,15.14,-21.180592195132803,0.45,2.29,61.2,0.49,0.38,8.253769508641074,197.0,Moderate
Chennai,2016-10-18,78.52,151.0522716945536,6.67,28.42,15.1,25.435798571926362,0.13,4.36,69.64,0.67,0.86,0.6003469175342824,167.0,Moderate
Chennai,2016-10-19,63.07,53.30177391997212,6.62,28.5,15.1,18.36857589430481,0.08,26.16,72.0,0.74,1.69,12.88100348220307,187.0,Moderate
Chennai,2016-10-20,80.58,98.14522806360051,6.64,28.56,15.15,-18.91787521029606,0.03,4.66,8.36,0.48,0.48,-0.2834887654810627,130.0,Moderate
Chennai,2016-10-21,73.75,59.066258066204746,6.56,28.44,15.04,4.478753629084029,0.26,13.26,79.47,0.17,0.67,1.4649729162893466,170.0,Moderate
Chennai,2016-10-22,80.18,147.2079794663703,6.62,28.49,15.1,35.56014582870114,0.21,11.65,65.42,3.88,4.57,12.067660797229834,183.0,Moderate
Chennai,2016-10-23,87.04,46.848601539177224,6.61,28.5,15.1,42.28662649514458,0.15,13.75,63.2,1.99,4.42,7.083836408750505,208.0,Poor
Chennai,2016-10-24,81.0,110.01656403032298,6.61,28.49,15.09,1.3383770156669712,0.21,19.65,61.0,1.88,4.2,13.479976196743301,200.0,Moderate
Chennai,2016-10-25,85.73,218.06905652446943,6.65,28.51,15.13,52.751522006253936,0.34,19.95,52.22,2.4,9.24,-3.055159586653171,187.0,Moderate
Chennai,2016-10-26,92.64,134.8261613807216,6.37,26.51,14.45,48.91607899974256,0.27,20.69,49.15,3.21,9.9,4.691049417746532,202.0,Poor
Chennai,2016-10-27,98.0,-19.266379207969067,6.84,13.5,11.11,7.386600861145915,0.1,5.46,62.24,1.65,6.03,11.146632649402022,215.0,Poor
Chennai,2016-10-28,132.38,315.7952577506793,4.37,17.75,14.14,62.233137099741384,1.44,14.2,50.72,1.58,4.23,10.433550818493309,370.0,Very Poor
Chennai,2016-10-29,114.08,110.23317547996193,6.03,12.53,14.22,27.27656554061858,0.2,7.4,52.28,0.83,0.36,-1.2598148406631253,298.0,Poor
Chennai,2016-10-30,67.86,138.32731475370866,3.7,12.52,11.24,-20.241053791681303,0.11,4.77,25.71,0.5,0.77,-3.730143583887399,168.0,Moderate
Chennai,2016-10-31,49.57,135.8334308520442,6.02,15.05,14.15,1.485903234526205,0.02,4.68,10.23,0.2,0.57,-9.703672143573952,130.0,Moderate
Chennai,2016-11-01,52.28,32.69525962145987,3.84,16.64,11.9,11.707244103575356,0.12,7.14,10.94,0.37,0.85,-6.990535403572402,87.0,Satisfactory
Chennai,2016-11-02,47.86,220.08179670940297,5.25,16.53,13.89,4.835183638916867,0.12,3.04,4.38,0.7,0.6,10.50561894333114,80.0,Satisfactory
Chennai,2016-11-03,35.54,94.18015352963148,4.93,24.26,19.27,-11.261813640538584,0.15,2.59,7.28,0.74,0.68,7.463039540560394,75.0,Satisfactory
Chennai,2016-11-04,57.22,207.76124861303646,3.76,15.53,10.05,-0.12645642934916523,0.13,3.73,20.63,0.57,1.33,1.3885138143583133,87.0,Satisfactory
Chennai,2016-11-05,66.29,300.9141418183947,3.89,14.44,8.29,62.2189300242081,0.14,4.27,44.96,1.84,1.46,7.907170107633737,110.0,Moderate
Chennai,2016-11-06,80.11,154.5934089433168,5.59,15.08,10.03,36.93565583841895,0.14,4.24,51.61,0.35,1.93,-0.01714235671626474,177.0,Moderate
Chennai,2016-11-07,71.86,107.9382384984179,5.05,14.88,9.54,17.004870228326684,0.06,2.29,32.83,0.42,1.0,-5.862351243137514,133.0,Moderate
Chennai,2016-11-08,80.49,22.73959180668082,5.35,15.49,10.07,36.40280255483552,0.02,5.78,42.53,0.52,0.84,-11.470016451128823,166.0,Moderate
Chennai,2016-11-09,83.26,99.31619972821736,4.7,17.31,10.45,21.016644642010682,0.02,7.74,53.12,0.18,0.48,-4.319481621984869,160.0,Moderate
Chennai,2016-11-10,71.16,163.91785671346017,4.79,15.26,9.51,-14.159820453876407,0.0,6.87,60.63,0.51,0.56,-4.73111490931466,165.0,Moderate
Chennai,2016-11-11,76.21,110.11564795540644,3.91,13.7,8.11,46.64123190414729,0.02,3.43,56.87,0.31,0.46,1.981819594520323,148.0,Moderate
Chennai,2016-11-12,82.67,178.15474834995499,4.28,15.23,9.11,2.7146465124940917,0.0,9.39,41.55,0.24,0.15,5.9060081865772665,164.0,Moderate
Chennai,2016-11-13,42.54,160.39466966694536,3.48,13.79,6.35,5.7200408471316635,0.02,1.67,27.37,0.34,0.03,9.294649226050744,117.0,Moderate
Chennai,2016-11-14,29.08,250.40624248933904,5.95,22.4,14.55,-18.8535435294177,0.0,1.48,5.6,0.27,0.21,2.714457667303682,57.0,Satisfactory
Chennai,2016-11-15,34.55,159.0479499831911,6.4,23.17,15.26,21.427784126801743,0.0,1.5,5.94,0.15,0.32,-4.185613133293485,49.0,Good
Chennai,2016-11-16,55.67,45.382452719527436,4.61,26.7,15.66,10.704765231135761,0.0,2.26,33.85,0.24,0.37,0.9048449862727996,81.0,Satisfactory
Chennai,2016-11-17,66.57,182.32484877088345,4.09,26.41,15.13,18.053111474993617,0.0,1.87,72.89,0.09,0.11,10.608165263367557,113.0,Moderate
